create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2026-05-25 12:00:00,BTCUSDT,99534.8780000000000000,7696262111.9838570000000000,1.06380882,1.10103200,1.04131712,0.39725300
2026-05-25 12:05:00,BTCUSDT,99550.2420000000000000,7694053943.1747250000000000,1.06154719,1.10162000,1.03799804,0.60938500
2026-05-25 12:10:00,BTCUSDT,99581.0610000000000000,7697167900.5255000000000000,1.06199533,1.10163200,1.03825776,0.93897400
2026-05-25 12:15:00,BTCUSDT,99578.2280000000000000,7700141385.2108610000000000,1.06283692,1.10178000,1.03898377,0.84928500
2026-05-25 12:20:00,BTCUSDT,99596.7310000000000000,7701635934.1142000000000000,1.06347139,1.10226200,1.03969625,1.52460100
2026-05-25 12:25:00,BTCUSDT,99629.2650000000000000,7706044685.8080000000000000,1.06308516,1.09999200,1.03967081,2.10470400
2026-05-25 12:30:00,BTCUSDT,99600.6660000000000000,7704988000.9608000000000000,1.06439653,1.10064400,1.04122053,1.78592900
2026-05-25 12:35:00,BTCUSDT,99595.6340000000000000,7702207090.2790000000000000,1.06555816,1.10056100,1.04245674,0.56720200
2026-05-25 12:40:00,BTCUSDT,99616.2750000000000000,7702439960.9025000000000000,1.06613518,1.10089700,1.04289113,0.53152200
2026-05-25 12:45:00,BTCUSDT,99614.8890000000000000,7702502139.1692000000000000,1.06512661,1.10057900,1.04194754,0.67999900
2026-05-25 12:50:00,BTCUSDT,99669.1230000000000000,7704841818.2166000000000000,1.06457752,1.10136400,1.04098729,0.29710700
2026-05-25 12:55:00,BTCUSDT,99658.5180000000000000,7709582952.4800000000000000,1.06605839,1.10203600,1.04218342,1.07309700
2026-05-25 13:00:00,BTCUSDT,99647.1390000000000000,7705516230.4812480000000000,1.06760643,1.10289900,1.04416863,1.27029900
2026-05-25 13:05:00,BTCUSDT,99613.5980000000000000,7708468783.5526000000000000,1.06731750,1.10274700,1.04417400,1.04220000
2026-05-25 13:10:00,BTCUSDT,99609.5620000000000000,7706851577.6772000000000000,1.06903993,1.10283100,1.04609358,0.93717900
2026-05-25 13:15:00,BTCUSDT,99610.7160000000000000,7699101500.0004000000000000,1.06858089,1.10180900,1.04572496,0.70331700
2026-05-25 13:20:00,BTCUSDT,99633.5970000000000000,7698453778.7485020000000000,1.06741085,1.10096300,1.04476924,0.44467600
2026-05-25 13:25:00,BTCUSDT,99668.7770000000000000,7705263580.4599000000000000,1.06682594,1.10050500,1.04377399,0.72042000
2026-05-25 13:30:00,BTCUSDT,99689.5470000000000000,7705922231.4624000000000000,1.06670452,1.10165200,1.04339206,0.77682200
2026-05-25 13:35:00,BTCUSDT,99689.2050000000000000,7705989500.8214570000000000,1.06723124,1.10209300,1.04398716,1.16624200
2026-05-25 13:40:00,BTCUSDT,99630.2770000000000000,7702148041.6130870000000000,1.06651640,1.10333700,1.04441982,0.26119400
2026-05-25 13:45:00,BTCUSDT,99577.8780000000000000,7698256212.5142000000000000,1.06594782,1.10440100,1.04423476,0.70837200
2026-05-25 13:50:00,BTCUSDT,99566.8250000000000000,7696913839.8000000000000000,1.06564763,1.10465300,1.04371218,0.66764800
2026-05-25 13:55:00,BTCUSDT,99560.4180000000000000,7697109267.1793540000000000,1.06588785,1.10450000,1.04365892,1.09213700
2026-05-25 14:00:00,BTCUSDT,99560.2590000000000000,7696517533.3110770000000000,1.06604356,1.10479700,1.04363893,1.14059500
2026-05-25 14:05:00,BTCUSDT,99572.8480000000000000,7707715103.4144000000000000,1.06609555,1.10563800,1.04404975,2.13220100
2026-05-25 14:10:00,BTCUSDT,99534.5480000000000000,7708320451.6148250000000000,1.07173257,1.10660400,1.05037256,1.47174600
2026-05-25 14:15:00,BTCUSDT,99527.4070000000000000,7707229206.6888870000000000,1.07270502,1.10639800,1.05201737,0.93720400
2026-05-25 14:20:00,BTCUSDT,99480.3820000000000000,7711967913.5950000000000000,1.07407780,1.10706400,1.05463949,1.38008500
2026-05-25 14:25:00,BTCUSDT,99460.3570000000000000,7710654230.3893000000000000,1.07418467,1.10544800,1.05590423,0.40519100
2026-05-25 14:30:00,BTCUSDT,99463.4370000000000000,7716423174.1785000000000000,1.07582119,1.10652800,1.05565054,1.08929700
2026-05-25 14:35:00,BTCUSDT,99516.7810000000000000,7716362020.2123000000000000,1.07460808,1.10552500,1.05414126,0.56225000
2026-05-25 14:40:00,BTCUSDT,99526.2770000000000000,7716730076.6842000000000000,1.07348205,1.10523800,1.05219390,1.34384200
2026-05-25 14:45:00,BTCUSDT,99523.4070000000000000,7716567280.1287820000000000,1.07214214,1.10176200,1.05074033,2.22614500
2026-05-25 14:50:00,BTCUSDT,99485.4320000000000000,7726794738.4032000000000000,1.07094033,1.10345400,1.05453331,1.63671300
2026-05-25 14:55:00,BTCUSDT,99522.3730000000000000,7729047766.8498970000000000,1.06825532,1.10283600,1.05212002,0.69960800
2026-05-25 15:00:00,BTCUSDT,99512.5670000000000000,7729787910.5755000000000000,1.06757028,1.10299100,1.05127199,1.17722700
2026-05-25 15:05:00,BTCUSDT,99603.5070000000000000,7735815935.0127000000000000,1.06680501,1.10047700,1.05114567,0.60907200
2026-05-25 15:10:00,BTCUSDT,99559.1400000000000000,7737866345.3575450000000000,1.06324243,1.10048800,1.04529980,1.61265800
2026-05-25 15:15:00,BTCUSDT,99507.9900000000000000,7728636321.3150000000000000,1.05752486,1.10137700,1.04362628,1.95389300
2026-05-25 15:20:00,BTCUSDT,99436.8120000000000000,7721908884.6755500000000000,1.05459612,1.09886100,1.03895873,0.55666900
2026-05-25 15:25:00,BTCUSDT,99427.1350000000000000,7714224248.2338960000000000,1.05100307,1.09822100,1.03478343,0.37313600
2026-05-25 15:30:00,BTCUSDT,99450.7850000000000000,7713689027.5690930000000000,1.04939669,1.09800300,1.03288595,0.56177600
2026-05-25 15:35:00,BTCUSDT,99460.3700000000000000,7721518144.1470390000000000,1.04798723,1.09795100,1.03043540,0.84012900
2026-05-25 15:40:00,BTCUSDT,99477.6880000000000000,7722015272.3971520000000000,1.04726529,1.09780700,1.02945444,0.51708600
2026-05-25 15:45:00,BTCUSDT,99492.2610000000000000,7722997217.0901000000000000,1.04703908,1.09798300,1.02888095,0.72443100
2026-05-25 15:50:00,BTCUSDT,99503.9580000000000000,7718621526.0180000000000000,1.04580102,1.09835700,1.02700379,0.90528700
2026-05-25 15:55:00,BTCUSDT,99499.0010000000000000,7719003148.8787000000000000,1.04457278,1.09868200,1.02565943,0.83256000
2026-05-25 16:00:00,BTCUSDT,99504.1560000000000000,7720258802.8188000000000000,1.04473575,1.09907800,1.02594958,0.96716600
2026-05-25 16:05:00,BTCUSDT,99629.7770000000000000,7727604319.4064000000000000,1.04442085,1.09912000,1.02628422,0.32963000
2026-05-25 16:10:00,BTCUSDT,99628.8550000000000000,7725452397.8982450000000000,1.04434935,1.09944200,1.02564705,1.16389600
2026-05-25 16:15:00,BTCUSDT,99619.0890000000000000,7717879339.2771000000000000,1.04324889,1.09919600,1.02346110,0.35315700
2026-05-25 16:20:00,BTCUSDT,99548.5610000000000000,7715142890.6293000000000000,1.04226146,1.10146600,1.02178787,0.78826900
2026-05-25 16:25:00,BTCUSDT,99546.5430000000000000,7720015352.8040420000000000,1.04182762,1.10078900,1.02149162,1.21324900
2026-05-25 16:30:00,BTCUSDT,99541.3800000000000000,7720578744.8700000000000000,1.04187110,1.10048400,1.02164959,0.83425900
2026-05-25 16:35:00,BTCUSDT,99543.7000000000000000,7719917273.3832070000000000,1.04240042,1.10073100,1.02249037,0.90402700
2026-05-25 16:40:00,BTCUSDT,99516.0480000000000000,7721888034.9312000000000000,1.04281853,1.10042800,1.02368538,1.31567300
2026-05-25 16:45:00,BTCUSDT,99468.9290000000000000,7723692708.5997000000000000,1.04363480,1.09987400,1.02524653,1.05171000
2026-05-25 16:50:00,BTCUSDT,99448.1460000000000000,7731446938.5510000000000000,1.04526578,1.09929700,1.02789356,1.45914900
2026-05-25 16:55:00,BTCUSDT,99449.4520000000000000,7723753377.0526410000000000,1.04328925,1.09816700,1.02669537,0.62957400
2026-05-25 17:00:00,BTCUSDT,99533.9830000000000000,7733260244.2626040000000000,1.04271548,1.09723300,1.02625021,0.56449500
2026-05-25 17:05:00,BTCUSDT,99541.4340000000000000,7736723982.8142830000000000,1.04161903,1.09706300,1.02540163,1.15979900
2026-05-25 17:10:00,BTCUSDT,99726.3280000000000000,7752101034.3663170000000000,1.04021315,1.09817100,1.02356942,1.72716800
2026-05-25 17:15:00,BTCUSDT,99766.1320000000000000,7746900009.4792000000000000,1.03879481,1.09829000,1.02164999,0.68515600
2026-05-25 17:20:00,BTCUSDT,99842.2580000000000000,7749476574.9971780000000000,1.03738905,1.10040800,1.01981033,1.31136100
2026-05-25 17:25:00,BTCUSDT,99864.8720000000000000,7746398283.1936000000000000,1.03753781,1.10084300,1.01998291,0.34888400
2026-05-25 17:30:00,BTCUSDT,99860.9950000000000000,7751921678.8120180000000000,1.03741840,1.10098700,1.01982608,1.31151200
2026-05-25 17:35:00,BTCUSDT,99860.4250000000000000,7744485526.0675000000000000,1.03691830,1.10166900,1.01909509,0.63856700
2026-05-25 17:40:00,BTCUSDT,99873.2840000000000000,7745777262.3254795000000000,1.03604050,1.10114700,1.01820520,0.69966600
2026-05-25 17:45:00,BTCUSDT,99884.5510000000000000,7746166791.5112000000000000,1.03590125,1.10118500,1.01758856,1.41993000
2026-05-25 17:50:00,BTCUSDT,99900.6370000000000000,7745647583.0306200000000000,1.03453622,1.10132700,1.01649487,0.62732700
2026-05-25 17:55:00,BTCUSDT,99942.7730000000000000,7749442687.0924000000000000,1.03423370,1.10014200,1.01604565,0.40157200
2026-05-25 18:00:00,BTCUSDT,99919.3640000000000000,7747640711.6568790000000000,1.03406880,1.10062300,1.01536398,0.97338500
2026-05-25 18:05:00,BTCUSDT,99914.0700000000000000,7750345378.0030030000000000,1.03414039,1.10160800,1.01575244,1.03409100
2026-05-25 18:10:00,BTCUSDT,99892.2740000000000000,7752331742.3956240000000000,1.03454761,1.10267900,1.01635211,1.77336600
2026-05-25 18:15:00,BTCUSDT,99895.6910000000000000,7752392453.2605190000000000,1.03508367,1.10298000,1.01705819,0.96002800
2026-05-25 18:20:00,BTCUSDT,99901.1350000000000000,7751329064.6500000000000000,1.03495338,1.10301200,1.01683242,0.86454800
2026-05-25 18:25:00,BTCUSDT,99899.4630000000000000,7749720822.1176000000000000,1.03436500,1.10302400,1.01595987,0.66097300
2026-05-25 18:30:00,BTCUSDT,99886.8270000000000000,7752426405.8067000000000000,1.03377531,1.10332400,1.01552331,3.61880200
2026-05-25 18:35:00,BTCUSDT,99862.5680000000000000,7748925840.2712000000000000,1.03319871,1.10261700,1.01485945,1.95963300
2026-05-25 18:40:00,BTCUSDT,99862.9480000000000000,7749785329.2839220000000000,1.03282687,1.10253000,1.01443467,0.54571600
2026-05-25 18:45:00,BTCUSDT,99855.7100000000000000,7746977044.1005470000000000,1.03259455,1.10178300,1.01466836,0.65317700
2026-05-25 18:50:00,BTCUSDT,99860.0610000000000000,7746474469.9713000000000000,1.03204072,1.10183500,1.01409353,0.91416100
2026-05-25 18:55:00,BTCUSDT,99852.2290000000000000,7742132442.5211000000000000,1.03159230,1.10206000,1.01343657,0.77791400
2026-05-25 19:00:00,BTCUSDT,99866.0930000000000000,7740809239.1831530000000000,1.03055396,1.10182300,1.01232155,0.24573000
2026-05-25 19:05:00,BTCUSDT,99707.8730000000000000,7718316653.4189000000000000,1.02925769,1.10111700,1.00960900,0.51066600
2026-05-25 19:10:00,BTCUSDT,99737.1980000000000000,7720002832.7426370000000000,1.02928967,1.10195000,1.00944253,0.66974000
2026-05-25 19:15:00,BTCUSDT,99740.4470000000000000,7726527644.3057190000000000,1.02893944,1.10210500,1.00871670,1.44517900
2026-05-25 19:20:00,BTCUSDT,99760.4190000000000000,7727332319.2791000000000000,1.02860436,1.10252400,1.00836426,0.64703500
2026-05-25 19:25:00,BTCUSDT,99764.6980000000000000,7728783908.0368560000000000,1.02905665,1.10279500,1.00866793,0.81077000
2026-05-25 19:30:00,BTCUSDT,99756.6840000000000000,7730026737.0434610000000000,1.02902562,1.10323700,1.00893699,2.02180800
2026-05-25 19:35:00,BTCUSDT,99757.2730000000000000,7721378877.8691190000000000,1.02889383,1.10303800,1.00841069,0.51876200
2026-05-25 19:40:00,BTCUSDT,99744.7490000000000000,7712468724.5595255000000000,1.02738101,1.10326000,1.00670375,0.42446300
2026-05-25 19:45:00,BTCUSDT,99740.5580000000000000,7717531114.7520860000000000,1.02684807,1.10342300,1.00599060,1.36114900
2026-05-25 19:50:00,BTCUSDT,99754.1940000000000000,7720934713.9224000000000000,1.02739207,1.10393800,1.00661928,0.74535400
2026-05-25 19:55:00,BTCUSDT,99757.0650000000000000,7719182391.0453600000000000,1.02832474,1.10444300,1.00744671,1.08902800
2026-05-25 20:00:00,BTCUSDT,99737.9030000000000000,7722348299.9850780000000000,1.02840478,1.10410000,1.00753883,0.55100200
2026-05-25 20:05:00,BTCUSDT,99739.2310000000000000,7721661655.1735000000000000,1.02873525,1.10462800,1.00794602,1.43723500
2026-05-25 20:10:00,BTCUSDT,99734.0150000000000000,7720998531.8385000000000000,1.02866746,1.10482600,1.00772327,2.56408700
2026-05-25 20:15:00,BTCUSDT,99746.1310000000000000,7722066172.8532000000000000,1.02888640,1.10514500,1.00801433,1.07105600
2026-05-25 20:20:00,BTCUSDT,99749.6180000000000000,7727792430.7342000000000000,1.02891983,1.10553900,1.00786321,3.09931900
2026-05-25 20:25:00,BTCUSDT,99749.3700000000000000,7724072516.0760000000000000,1.02937008,1.10583300,1.00828273,1.11417900
2026-05-25 20:30:00,BTCUSDT,99775.3820000000000000,7723151816.0208460000000000,1.02907983,1.10644000,1.00797674,0.52555000
2026-05-25 20:35:00,BTCUSDT,99732.3340000000000000,7714702147.8552885000000000,1.02966919,1.10549600,1.00890011,0.42700800
2026-05-25 20:40:00,BTCUSDT,99739.6970000000000000,7710427146.4335000000000000,1.02950641,1.10682900,1.00685873,0.82431900
2026-05-25 20:45:00,BTCUSDT,99657.7910000000000000,7696491472.6972000000000000,1.02575121,1.10747100,1.00178546,0.51829300
2026-05-25 20:50:00,BTCUSDT,99646.7150000000000000,7696791983.9720000000000000,1.02557452,1.10812300,1.00173799,0.83196900
2026-05-25 20:55:00,BTCUSDT,99657.4460000000000000,7700411263.4848000000000000,1.02554063,1.10819500,1.00191280,0.76116600
2026-05-25 21:00:00,BTCUSDT,99628.2450000000000000,7695664231.1310000000000000,1.02562112,1.10869500,1.00229778,0.57291500
2026-05-25 21:05:00,BTCUSDT,99614.4930000000000000,7701390645.0660370000000000,1.02606843,1.10917300,1.00243706,1.75271400
2026-05-25 21:10:00,BTCUSDT,99619.2950000000000000,7701169219.2700000000000000,1.02643405,1.10934200,1.00281040,0.81872000
2026-05-25 21:15:00,BTCUSDT,99619.8350000000000000,7704107952.6245120000000000,1.02678719,1.10925900,1.00372181,1.23766900
2026-05-25 21:20:00,BTCUSDT,99606.6480000000000000,7699454441.0928000000000000,1.02663318,1.10962800,1.00275145,1.18811000
2026-05-25 21:25:00,BTCUSDT,99613.9330000000000000,7696132618.0068000000000000,1.02614498,1.10980900,1.00236591,0.73406400
2026-05-25 21:30:00,BTCUSDT,99620.7480000000000000,7703124817.4817190000000000,1.02589553,1.11031900,1.00387985,3.39777100
2026-05-25 21:35:00,BTCUSDT,99613.4820000000000000,7700981459.2937100000000000,1.02616495,1.11060000,1.00423003,0.90211000
2026-05-25 21:40:00,BTCUSDT,99652.2410000000000000,7702340941.8202000000000000,1.02802023,1.10840900,1.00701308,0.31891600
2026-05-25 21:45:00,BTCUSDT,99666.0810000000000000,7701427310.8563000000000000,1.02835320,1.10847800,1.00683605,1.54714200
2026-05-25 21:50:00,BTCUSDT,99670.4940000000000000,7704558194.6474270000000000,1.02780027,1.10891400,1.00639104,2.49817200
2026-05-25 21:55:00,BTCUSDT,99681.4800000000000000,7707132798.0480000000000000,1.02786961,1.10884800,1.00636764,1.10879000
2026-05-25 22:00:00,BTCUSDT,99746.1040000000000000,7713448030.7499630000000000,1.02735221,1.11006100,1.00588873,2.31313700
2026-05-25 22:05:00,BTCUSDT,99810.9260000000000000,7713703242.3050510000000000,1.02709938,1.10985600,1.00592337,0.93439700
2026-05-25 22:10:00,BTCUSDT,99862.4510000000000000,7720366007.2096405000000000,1.02750413,1.11032900,1.00662607,1.62342100
2026-05-25 22:15:00,BTCUSDT,99843.0260000000000000,7726172849.5632000000000000,1.02800833,1.11092700,1.00787999,2.24492900
2026-05-25 22:20:00,BTCUSDT,99826.3110000000000000,7718453893.8102690000000000,1.02924731,1.11094900,1.00903984,0.94278500
2026-05-25 22:25:00,BTCUSDT,99819.0430000000000000,7719445798.9792000000000000,1.02954899,1.11101300,1.00910906,1.04427200
2026-05-25 22:30:00,BTCUSDT,99827.9780000000000000,7714067240.7808000000000000,1.02953049,1.11153200,1.00861576,1.06008800
2026-05-25 22:35:00,BTCUSDT,99793.4760000000000000,7694625863.7180000000000000,1.02829375,1.11182200,1.00569147,0.55476500
2026-05-25 22:40:00,BTCUSDT,99783.9420000000000000,7698808397.6790610000000000,1.02785432,1.11393200,1.00163815,1.37893400
2026-05-25 22:45:00,BTCUSDT,99810.1190000000000000,7701244970.1141270000000000,1.02761047,1.11422500,1.00130968,1.12826600
2026-05-25 22:50:00,BTCUSDT,99824.0150000000000000,7705974732.3340000000000000,1.02834855,1.11427300,1.00210524,1.53550300
2026-05-25 22:55:00,BTCUSDT,99840.8510000000000000,7707124636.1791000000000000,1.02908753,1.11427800,1.00294830,1.16687900
2026-05-25 23:00:00,BTCUSDT,99852.2440000000000000,7697080273.0668000000000000,1.02832631,1.11378600,1.00203440,0.75047400
2026-05-25 23:05:00,BTCUSDT,99853.6490000000000000,7704408974.4587600000000000,1.02953530,1.11340800,1.00313421,1.05335600
2026-05-25 23:10:00,BTCUSDT,99830.0550000000000000,7710254056.2405960000000000,1.03046917,1.11355700,1.00414239,1.83334500
2026-05-25 23:15:00,BTCUSDT,99838.0820000000000000,7712981041.1018000000000000,1.03007044,1.11328100,1.00322954,1.15874500
2026-05-25 23:20:00,BTCUSDT,99814.8590000000000000,7708940488.4101110000000000,1.03109781,1.11291300,1.00457792,0.86168900
2026-05-25 23:25:00,BTCUSDT,99827.8740000000000000,7711553158.6531300000000000,1.03171989,1.11267900,1.00666377,1.23589000
2026-05-25 23:30:00,BTCUSDT,99857.2090000000000000,7714169109.6680000000000000,1.03369402,1.11278700,1.00974476,1.75304100
2026-05-25 23:35:00,BTCUSDT,99852.4290000000000000,7717873824.2112000000000000,1.03456720,1.11281400,1.01070266,1.21872600
2026-05-25 23:40:00,BTCUSDT,99850.3930000000000000,7720236274.7998210000000000,1.03485563,1.11285300,1.01110576,1.62230500
2026-05-25 23:45:00,BTCUSDT,99848.7660000000000000,7718489339.5788000000000000,1.03548392,1.11293300,1.01163570,0.80056700
2026-05-25 23:50:00,BTCUSDT,99821.7040000000000000,7715229484.3304000000000000,1.03535530,1.11200000,1.01157639,0.96577500
2026-05-25 23:55:00,BTCUSDT,99850.9680000000000000,7718461779.4229140000000000,1.03464596,1.11090500,1.01109192,1.85664000
2026-05-26 00:00:00,BTCUSDT,99831.4650000000000000,7715266074.1236390000000000,1.03469201,1.11129300,1.01129366,1.89970800
